threshold_percents	cluster_id	representative	cluster_size
90	470	afm_dropout_full_woTemplates_model_5_multimer_v2_pred_37.pdb	1
90	471	afm_dropout_full_woTemplates_model_5_multimer_v2_pred_44.pdb	1
90	472	afm_dropout_full_woTemplates_model_5_multimer_v2_pred_5.pdb	1
90	473	afm_dropout_full_woTemplates_model_5_multimer_v2_pred_53.pdb	1
90	474	afm_dropout_full_woTemplates_model_5_multimer_v2_pred_54.pdb	1
90	475	afm_dropout_full_woTemplates_model_5_multimer_v2_pred_57.pdb	1
90	476	afm_dropout_full_woTemplates_model_5_multimer_v2_pred_63.pdb	1
90	477	afm_dropout_full_woTemplates_model_5_multimer_v2_pred_64.pdb	1
90	478	afm_dropout_full_woTemplates_model_5_multimer_v2_pred_7.pdb	1
90	479	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_0.pdb	1
90	480	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_1.pdb	1
90	481	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_10.pdb	1
90	482	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_11.pdb	1
90	483	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_12.pdb	1
90	484	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_13.pdb	1
90	485	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_14.pdb	1
90	486	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_15.pdb	1
90	487	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_16.pdb	1
90	488	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_17.pdb	1
90	489	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_18.pdb	1
90	490	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_19.pdb	1
90	491	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_2.pdb	1
90	492	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_20.pdb	1
90	493	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_21.pdb	1
90	494	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_22.pdb	1
90	495	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_23.pdb	1
90	496	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_24.pdb	1
90	497	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_25.pdb	1
90	498	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_26.pdb	1
90	499	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_27.pdb	1
90	500	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_28.pdb	1
90	501	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_29.pdb	1
90	502	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_3.pdb	1
90	503	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_30.pdb	1
90	504	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_31.pdb	1
90	505	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_32.pdb	1
90	506	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_33.pdb	1
90	507	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_34.pdb	1
90	508	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_35.pdb	1
90	509	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_36.pdb	1
90	510	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_37.pdb	1
90	511	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_38.pdb	1
90	512	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_39.pdb	1
90	513	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_4.pdb	1
90	514	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_40.pdb	1
90	515	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_41.pdb	1
90	516	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_42.pdb	1
90	517	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_43.pdb	1
90	518	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_44.pdb	1
90	519	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_45.pdb	1
90	520	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_46.pdb	1
90	521	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_47.pdb	1
90	522	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_48.pdb	1
90	523	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_49.pdb	1
90	524	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_5.pdb	1
90	525	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_50.pdb	1
90	526	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_51.pdb	1
90	527	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_52.pdb	1
90	528	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_53.pdb	1
90	529	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_54.pdb	1
90	530	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_55.pdb	1
90	531	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_56.pdb	1
90	532	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_57.pdb	1
90	533	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_58.pdb	1
90	534	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_59.pdb	1
90	535	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_6.pdb	1
90	536	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_60.pdb	1
90	537	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_61.pdb	1
90	538	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_62.pdb	1
90	539	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_63.pdb	1
90	540	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_64.pdb	1
90	541	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_65.pdb	1
90	542	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_66.pdb	1
90	543	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_7.pdb	1
90	544	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_8.pdb	1
90	545	afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_9.pdb	1
90	546	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_1.pdb	1
90	547	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_11.pdb	1
90	548	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_13.pdb	1
90	549	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_15.pdb	1
90	550	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_18.pdb	1
90	551	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_2.pdb	1
90	552	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_22.pdb	1
90	553	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_32.pdb	1
90	554	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_33.pdb	1
90	555	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_34.pdb	1
90	556	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_35.pdb	1
90	557	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_37.pdb	1
90	558	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_42.pdb	1
90	559	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_45.pdb	1
90	560	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_5.pdb	1
90	561	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_55.pdb	1
90	562	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_56.pdb	1
90	563	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_60.pdb	1
90	564	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_11.pdb	1
90	565	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_17.pdb	1
90	566	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_24.pdb	1
90	567	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_26.pdb	1
90	568	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_3.pdb	1
90	569	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_33.pdb	1
90	570	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_35.pdb	1
90	571	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_40.pdb	1
90	572	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_41.pdb	1
90	573	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_43.pdb	1
90	574	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_47.pdb	1
90	575	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_5.pdb	1
90	576	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_57.pdb	1
90	577	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_58.pdb	1
90	578	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_61.pdb	1
90	579	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_63.pdb	1
90	580	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_0.pdb	1
90	581	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_1.pdb	1
90	582	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_10.pdb	1
90	583	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_11.pdb	1
90	584	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_12.pdb	1
90	585	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_13.pdb	1
90	586	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_14.pdb	1
90	587	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_15.pdb	1
90	588	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_16.pdb	1
90	589	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_17.pdb	1
90	590	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_18.pdb	1
90	591	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_19.pdb	1
90	592	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_2.pdb	1
90	593	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_20.pdb	1
90	594	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_21.pdb	1
90	595	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_22.pdb	1
90	596	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_23.pdb	1
90	597	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_24.pdb	1
90	598	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_25.pdb	1
90	599	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_26.pdb	1
90	600	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_27.pdb	1
90	601	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_28.pdb	1
90	602	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_29.pdb	1
90	603	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_3.pdb	1
90	604	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_30.pdb	1
90	605	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_31.pdb	1
90	606	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_32.pdb	1
90	607	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_33.pdb	1
90	608	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_34.pdb	1
90	609	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_35.pdb	1
90	610	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_36.pdb	1
90	611	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_37.pdb	1
90	612	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_38.pdb	1
90	613	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_39.pdb	1
90	614	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_4.pdb	1
90	615	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_40.pdb	1
90	616	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_41.pdb	1
90	617	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_42.pdb	1
90	618	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_43.pdb	1
90	619	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_44.pdb	1
90	620	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_45.pdb	1
90	621	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_46.pdb	1
90	622	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_47.pdb	1
90	623	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_48.pdb	1
90	624	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_49.pdb	1
90	625	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_5.pdb	1
90	626	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_50.pdb	1
90	627	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_51.pdb	1
90	628	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_52.pdb	1
90	629	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_53.pdb	1
90	630	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_54.pdb	1
90	631	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_55.pdb	1
90	632	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_56.pdb	1
90	633	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_57.pdb	1
90	634	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_58.pdb	1
90	635	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_59.pdb	1
90	636	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_6.pdb	1
90	637	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_60.pdb	1
90	638	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_61.pdb	1
90	639	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_62.pdb	1
90	640	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_63.pdb	1
90	641	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_64.pdb	1
90	642	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_65.pdb	1
90	643	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_66.pdb	1
90	644	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_7.pdb	1
90	645	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_8.pdb	1
90	646	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_9.pdb	1
90	647	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_0.pdb	1
90	648	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_1.pdb	1
90	649	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_10.pdb	1
90	650	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_12.pdb	1
90	651	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_13.pdb	1
90	652	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_14.pdb	1
90	653	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_15.pdb	1
90	654	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_17.pdb	1
90	655	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_18.pdb	1
90	656	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_20.pdb	1
90	657	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_21.pdb	1
90	658	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_22.pdb	1
90	659	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_23.pdb	1
90	660	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_24.pdb	1
90	661	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_25.pdb	1
90	662	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_26.pdb	1
90	663	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_27.pdb	1
90	664	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_28.pdb	1
90	665	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_3.pdb	1
90	666	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_30.pdb	1
90	667	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_31.pdb	1
90	668	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_32.pdb	1
90	669	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_33.pdb	1
90	670	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_34.pdb	1
90	671	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_35.pdb	1
90	672	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_36.pdb	1
90	673	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_38.pdb	1
90	674	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_39.pdb	1
90	675	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_4.pdb	1
90	676	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_40.pdb	1
90	677	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_42.pdb	1
90	678	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_43.pdb	1
90	679	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_44.pdb	1
90	680	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_46.pdb	1
90	681	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_47.pdb	1
90	682	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_48.pdb	1
90	683	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_49.pdb	1
90	684	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_5.pdb	1
90	685	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_50.pdb	1
90	686	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_51.pdb	1
90	687	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_52.pdb	1
90	688	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_53.pdb	1
90	689	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_54.pdb	1
90	690	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_55.pdb	1
90	691	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_56.pdb	1
90	692	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_57.pdb	1
90	693	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_58.pdb	1
90	694	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_59.pdb	1
90	695	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_60.pdb	1
90	696	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_61.pdb	1
90	697	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_62.pdb	1
90	698	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_63.pdb	1
90	699	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_64.pdb	1
90	700	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_66.pdb	1
90	701	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_7.pdb	1
90	702	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_8.pdb	1
90	703	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_11.pdb	1
90	704	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_14.pdb	1
90	705	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_15.pdb	1
90	706	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_28.pdb	1
90	707	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_35.pdb	1
90	708	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_39.pdb	1
90	709	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_41.pdb	1
90	710	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_48.pdb	1
90	711	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_54.pdb	1
90	712	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_57.pdb	1
90	713	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_6.pdb	1
90	714	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_0.pdb	1
90	715	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_1.pdb	1
90	716	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_10.pdb	1
90	717	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_11.pdb	1
90	718	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_12.pdb	1
90	719	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_13.pdb	1
90	720	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_14.pdb	1
90	721	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_15.pdb	1
90	722	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_16.pdb	1
90	723	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_17.pdb	1
90	724	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_18.pdb	1
90	725	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_19.pdb	1
90	726	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_2.pdb	1
90	727	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_20.pdb	1
90	728	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_21.pdb	1
90	729	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_22.pdb	1
90	730	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_23.pdb	1
90	731	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_24.pdb	1
90	732	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_25.pdb	1
90	733	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_26.pdb	1
90	734	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_27.pdb	1
90	735	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_28.pdb	1
90	736	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_29.pdb	1
90	737	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_3.pdb	1
90	738	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_30.pdb	1
90	739	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_31.pdb	1
90	740	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_32.pdb	1
90	741	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_33.pdb	1
90	742	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_34.pdb	1
90	743	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_35.pdb	1
90	744	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_36.pdb	1
90	745	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_37.pdb	1
90	746	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_38.pdb	1
90	747	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_39.pdb	1
90	748	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_4.pdb	1
90	749	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_40.pdb	1
90	750	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_41.pdb	1
90	751	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_42.pdb	1
90	752	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_43.pdb	1
90	753	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_44.pdb	1
90	754	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_45.pdb	1
90	755	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_46.pdb	1
90	756	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_47.pdb	1
90	757	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_48.pdb	1
90	758	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_49.pdb	1
90	759	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_5.pdb	1
90	760	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_50.pdb	1
90	761	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_51.pdb	1
90	762	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_52.pdb	1
90	763	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_53.pdb	1
90	764	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_54.pdb	1
