index	file	renaming_of_chains
3601	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_53.pdb	B=A,C=C,D=B,E=D
3602	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_54.pdb	B=A,C=C,D=B,E=D
3603	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_55.pdb	B=A,C=C,D=B,E=D
3604	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_56.pdb	B=A,C=C,D=B,E=D
3605	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_57.pdb	B=A,C=C,D=B,E=D
3606	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_58.pdb	B=A,C=C,D=B,E=D
3607	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_59.pdb	B=A,C=C,D=B,E=D
3608	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_6.pdb	B=A,C=C,D=B,E=D
3609	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_60.pdb	B=A,C=C,D=B,E=D
3610	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_61.pdb	B=A,C=C,D=B,E=D
3611	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_62.pdb	B=A,C=C,D=B,E=D
3612	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_63.pdb	B=A,C=C,D=B,E=D
3613	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_64.pdb	B=A,C=C,D=B,E=D
3614	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_65.pdb	B=A,C=C,D=B,E=D
3615	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_66.pdb	B=A,C=C,D=B,E=D
3616	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_7.pdb	B=A,C=C,D=B,E=D
3617	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_8.pdb	B=A,C=C,D=B,E=D
3618	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_9.pdb	B=A,C=C,D=B,E=D
3619	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_0.pdb	B=A,C=C,D=B,E=D
3620	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_1.pdb	B=A,C=C,D=B,E=D
3621	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_10.pdb	B=A,C=C,D=B,E=D
3622	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_11.pdb	B=A,C=C,D=B,E=D
3623	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_12.pdb	B=A,C=C,D=B,E=D
3624	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_13.pdb	B=A,C=C,D=B,E=D
3625	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_14.pdb	B=A,C=C,D=B,E=D
3626	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_15.pdb	B=A,C=C,D=B,E=D
3627	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_16.pdb	B=A,C=C,D=B,E=D
3628	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_17.pdb	B=A,C=C,D=B,E=D
3629	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_18.pdb	B=A,C=C,D=B,E=D
3630	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_19.pdb	B=A,C=C,D=B,E=D
3631	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_2.pdb	B=A,C=C,D=B,E=D
3632	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_20.pdb	B=A,C=C,D=B,E=D
3633	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_21.pdb	B=A,C=C,D=B,E=D
3634	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_22.pdb	B=A,C=C,D=B,E=D
3635	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_23.pdb	B=A,C=C,D=B,E=D
3636	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_24.pdb	B=A,C=C,D=B,E=D
3637	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_25.pdb	B=A,C=C,D=B,E=D
3638	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_26.pdb	B=A,C=C,D=B,E=D
3639	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_27.pdb	B=A,C=C,D=B,E=D
3640	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_28.pdb	B=A,C=C,D=B,E=D
3641	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_29.pdb	B=A,C=C,D=B,E=D
3642	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_3.pdb	B=A,C=C,D=B,E=D
3643	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_30.pdb	B=A,C=C,D=B,E=D
3644	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_31.pdb	B=A,C=C,D=B,E=D
3645	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_32.pdb	B=A,C=C,D=B,E=D
3646	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_33.pdb	B=A,C=C,D=B,E=D
3647	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_34.pdb	B=A,C=C,D=B,E=D
3648	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_35.pdb	B=A,C=C,D=B,E=D
3649	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_36.pdb	B=A,C=C,D=B,E=D
3650	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_37.pdb	B=A,C=C,D=B,E=D
3651	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_38.pdb	B=A,C=C,D=B,E=D
3652	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_39.pdb	B=A,C=C,D=B,E=D
3653	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_4.pdb	B=A,C=C,D=B,E=D
3654	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_40.pdb	B=A,C=C,D=B,E=D
3655	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_41.pdb	B=A,C=C,D=B,E=D
3656	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_42.pdb	B=A,C=C,D=B,E=D
3657	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_43.pdb	B=A,C=C,D=B,E=D
3658	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_44.pdb	B=A,C=C,D=B,E=D
3659	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_45.pdb	B=A,C=C,D=B,E=D
3660	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_46.pdb	B=A,C=C,D=B,E=D
3661	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_47.pdb	B=A,C=C,D=B,E=D
3662	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_48.pdb	B=A,C=C,D=B,E=D
3663	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_49.pdb	B=A,C=C,D=B,E=D
3664	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_5.pdb	B=A,C=C,D=B,E=D
3665	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_50.pdb	B=A,C=C,D=B,E=D
3666	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_51.pdb	B=A,C=C,D=B,E=D
3667	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_52.pdb	B=A,C=C,D=B,E=D
3668	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_53.pdb	B=A,C=C,D=B,E=D
3669	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_54.pdb	B=A,C=C,D=B,E=D
3670	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_55.pdb	B=A,C=C,D=B,E=D
3671	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_56.pdb	B=A,C=C,D=B,E=D
3672	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_57.pdb	B=A,C=C,D=B,E=D
3673	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_58.pdb	B=A,C=C,D=B,E=D
3674	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_59.pdb	B=A,C=C,D=B,E=D
3675	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_6.pdb	B=A,C=C,D=B,E=D
3676	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_60.pdb	B=A,C=C,D=B,E=D
3677	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_61.pdb	B=A,C=C,D=B,E=D
3678	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_62.pdb	B=A,C=C,D=B,E=D
3679	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_63.pdb	B=A,C=C,D=B,E=D
3680	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_64.pdb	B=A,C=C,D=B,E=D
3681	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_65.pdb	B=A,C=C,D=B,E=D
3682	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_66.pdb	B=A,C=C,D=B,E=D
3683	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_7.pdb	B=A,C=C,D=B,E=D
3684	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_8.pdb	B=A,C=C,D=B,E=D
3685	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_9.pdb	B=A,C=C,D=B,E=D
3686	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_0.pdb	B=A,C=C,D=B,E=D
3687	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_1.pdb	B=A,C=C,D=B,E=D
3688	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_10.pdb	B=A,C=C,D=B,E=D
3689	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_11.pdb	B=A,C=C,D=B,E=D
3690	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_12.pdb	B=A,C=C,D=B,E=D
3691	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_13.pdb	B=A,C=C,D=B,E=D
3692	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_14.pdb	B=A,C=C,D=B,E=D
3693	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_15.pdb	B=A,C=C,D=B,E=D
3694	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_16.pdb	B=A,C=C,D=B,E=D
3695	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_17.pdb	B=A,C=C,D=B,E=D
3696	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_18.pdb	B=A,C=C,D=B,E=D
3697	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_19.pdb	B=A,C=C,D=B,E=D
3698	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_2.pdb	B=A,C=C,D=B,E=D
3699	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_20.pdb	B=A,C=C,D=B,E=D
3700	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_21.pdb	B=A,C=C,D=B,E=D
3701	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_22.pdb	B=A,C=C,D=B,E=D
3702	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_23.pdb	B=A,C=C,D=B,E=D
3703	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_24.pdb	B=A,C=C,D=B,E=D
3704	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_25.pdb	B=A,C=C,D=B,E=D
3705	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_26.pdb	B=A,C=C,D=B,E=D
3706	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_27.pdb	B=A,C=C,D=B,E=D
3707	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_28.pdb	B=A,C=C,D=B,E=D
3708	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_29.pdb	B=A,C=C,D=B,E=D
3709	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_3.pdb	B=A,C=C,D=B,E=D
3710	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_30.pdb	B=A,C=C,D=B,E=D
3711	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_31.pdb	B=A,C=C,D=B,E=D
3712	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_32.pdb	B=A,C=C,D=B,E=D
3713	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_33.pdb	B=A,C=C,D=B,E=D
3714	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_34.pdb	B=A,C=C,D=B,E=D
3715	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_35.pdb	B=A,C=C,D=B,E=D
3716	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_36.pdb	B=A,C=C,D=B,E=D
3717	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_37.pdb	B=A,C=C,D=B,E=D
3718	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_38.pdb	B=A,C=C,D=B,E=D
3719	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_39.pdb	B=A,C=C,D=B,E=D
3720	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_4.pdb	B=A,C=C,D=B,E=D
3721	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_40.pdb	B=A,C=C,D=B,E=D
3722	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_41.pdb	B=A,C=C,D=B,E=D
3723	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_42.pdb	B=A,C=C,D=B,E=D
3724	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_43.pdb	B=A,C=C,D=B,E=D
3725	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_44.pdb	B=A,C=C,D=B,E=D
3726	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_45.pdb	B=A,C=C,D=B,E=D
3727	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_46.pdb	B=A,C=C,D=B,E=D
3728	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_47.pdb	B=A,C=C,D=B,E=D
3729	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_48.pdb	B=A,C=C,D=B,E=D
3730	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_49.pdb	B=A,C=C,D=B,E=D
3731	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_5.pdb	B=A,C=C,D=B,E=D
3732	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_50.pdb	B=A,C=C,D=B,E=D
3733	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_51.pdb	B=A,C=C,D=B,E=D
3734	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_52.pdb	B=A,C=C,D=B,E=D
3735	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_53.pdb	B=A,C=C,D=B,E=D
3736	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_54.pdb	B=A,C=C,D=B,E=D
3737	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_55.pdb	B=A,C=C,D=B,E=D
3738	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_56.pdb	B=A,C=C,D=B,E=D
3739	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_57.pdb	B=A,C=C,D=B,E=D
3740	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_58.pdb	B=A,C=C,D=B,E=D
3741	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_59.pdb	B=A,C=C,D=B,E=D
3742	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_6.pdb	B=A,C=C,D=B,E=D
3743	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_60.pdb	B=A,C=C,D=B,E=D
3744	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_61.pdb	B=A,C=C,D=B,E=D
3745	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_62.pdb	B=A,C=C,D=B,E=D
3746	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_63.pdb	B=A,C=C,D=B,E=D
3747	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_64.pdb	B=A,C=C,D=B,E=D
3748	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_65.pdb	B=A,C=C,D=B,E=D
3749	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_66.pdb	B=A,C=C,D=B,E=D
3750	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_7.pdb	B=A,C=C,D=B,E=D
3751	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_8.pdb	B=A,C=C,D=B,E=D
3752	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_9.pdb	B=A,C=C,D=B,E=D
3753	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_0.pdb	B=A,C=C,D=B,E=D
3754	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_1.pdb	B=A,C=C,D=B,E=D
3755	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_10.pdb	B=A,C=C,D=B,E=D
3756	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_11.pdb	B=A,C=C,D=B,E=D
3757	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_12.pdb	B=A,C=C,D=B,E=D
3758	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_13.pdb	B=A,C=C,D=B,E=D
3759	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_14.pdb	B=A,C=C,D=B,E=D
3760	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_15.pdb	B=A,C=C,D=B,E=D
3761	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_16.pdb	B=A,C=C,D=B,E=D
3762	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_17.pdb	B=A,C=C,D=B,E=D
3763	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_18.pdb	B=A,C=C,D=B,E=D
3764	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_19.pdb	B=A,C=C,D=B,E=D
3765	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_2.pdb	B=A,C=C,D=B,E=D
3766	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_20.pdb	B=A,C=C,D=B,E=D
3767	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_21.pdb	B=A,C=C,D=B,E=D
3768	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_22.pdb	B=A,C=C,D=B,E=D
3769	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_23.pdb	B=A,C=C,D=B,E=D
3770	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_24.pdb	B=A,C=C,D=B,E=D
3771	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_25.pdb	B=A,C=C,D=B,E=D
3772	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_26.pdb	B=A,C=C,D=B,E=D
3773	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_27.pdb	B=A,C=C,D=B,E=D
3774	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_28.pdb	B=A,C=C,D=B,E=D
3775	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_29.pdb	B=A,C=C,D=B,E=D
3776	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_3.pdb	B=A,C=C,D=B,E=D
3777	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_30.pdb	B=A,C=C,D=B,E=D
3778	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_31.pdb	B=A,C=C,D=B,E=D
3779	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_32.pdb	B=A,C=C,D=B,E=D
3780	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_33.pdb	B=A,C=C,D=B,E=D
3781	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_34.pdb	B=A,C=C,D=B,E=D
3782	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_35.pdb	B=A,C=C,D=B,E=D
3783	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_36.pdb	B=A,C=C,D=B,E=D
3784	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_37.pdb	B=A,C=C,D=B,E=D
3785	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_38.pdb	B=A,C=C,D=B,E=D
3786	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_39.pdb	B=A,C=C,D=B,E=D
3787	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_4.pdb	B=A,C=C,D=B,E=D
3788	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_40.pdb	B=A,C=C,D=B,E=D
3789	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_41.pdb	B=A,C=C,D=B,E=D
3790	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_42.pdb	B=A,C=C,D=B,E=D
3791	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_43.pdb	B=A,C=C,D=B,E=D
3792	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_44.pdb	B=A,C=C,D=B,E=D
3793	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_45.pdb	B=A,C=C,D=B,E=D
3794	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_46.pdb	B=A,C=C,D=B,E=D
3795	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_47.pdb	B=A,C=C,D=B,E=D
3796	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_48.pdb	B=A,C=C,D=B,E=D
3797	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_49.pdb	B=A,C=C,D=B,E=D
3798	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_5.pdb	B=A,C=C,D=B,E=D
3799	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_50.pdb	B=A,C=C,D=B,E=D
3800	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_51.pdb	B=A,C=C,D=B,E=D
3801	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_52.pdb	B=A,C=C,D=B,E=D
3802	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_53.pdb	B=A,C=C,D=B,E=D
3803	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_54.pdb	B=A,C=C,D=B,E=D
3804	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_55.pdb	B=A,C=C,D=B,E=D
3805	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_56.pdb	B=A,C=C,D=B,E=D
3806	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_57.pdb	B=A,C=C,D=B,E=D
3807	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_58.pdb	B=A,C=C,D=B,E=D
3808	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_59.pdb	B=A,C=C,D=B,E=D
3809	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_6.pdb	B=A,C=C,D=B,E=D
3810	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_60.pdb	B=A,C=C,D=B,E=D
3811	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_61.pdb	B=A,C=C,D=B,E=D
3812	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_62.pdb	B=A,C=C,D=B,E=D
3813	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_63.pdb	B=A,C=C,D=B,E=D
3814	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_64.pdb	B=A,C=C,D=B,E=D
3815	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_65.pdb	B=A,C=C,D=B,E=D
3816	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_66.pdb	B=A,C=C,D=B,E=D
3817	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_7.pdb	B=A,C=C,D=B,E=D
3818	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_8.pdb	B=A,C=C,D=B,E=D
3819	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_9.pdb	B=A,C=C,D=B,E=D
3820	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_0.pdb	B=A,C=C,D=B,E=D
3821	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_1.pdb	B=A,C=C,D=B,E=D
3822	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_10.pdb	B=A,C=C,D=B,E=D
3823	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_11.pdb	B=A,C=C,D=B,E=D
3824	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_12.pdb	B=A,C=C,D=B,E=D
3825	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_13.pdb	B=A,C=C,D=B,E=D
3826	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_14.pdb	B=A,C=C,D=B,E=D
3827	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_15.pdb	B=A,C=C,D=B,E=D
3828	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_16.pdb	B=A,C=C,D=B,E=D
3829	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_17.pdb	B=A,C=C,D=B,E=D
3830	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_18.pdb	B=A,C=C,D=B,E=D
3831	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_19.pdb	B=A,C=C,D=B,E=D
3832	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_2.pdb	B=A,C=C,D=B,E=D
3833	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_20.pdb	B=A,C=C,D=B,E=D
3834	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_21.pdb	B=A,C=C,D=B,E=D
3835	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_22.pdb	B=A,C=C,D=B,E=D
3836	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_23.pdb	B=A,C=C,D=B,E=D
3837	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_24.pdb	B=A,C=C,D=B,E=D
3838	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_25.pdb	B=A,C=C,D=B,E=D
3839	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_26.pdb	B=A,C=C,D=B,E=D
3840	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_27.pdb	B=A,C=C,D=B,E=D
3841	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_28.pdb	B=A,C=C,D=B,E=D
3842	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_29.pdb	B=A,C=C,D=B,E=D
3843	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_3.pdb	B=A,C=C,D=B,E=D
3844	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_30.pdb	B=A,C=C,D=B,E=D
3845	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_31.pdb	B=A,C=C,D=B,E=D
